"row_id","path","date","views","pathTail","story_id","headline","teaser","neutral","happy","sad","fear","anger","disgust","surprise","valence","primary_emotion"
"1","/new-york/features/on-inside/nypd-investigating-threats-kill-officers-on-new-years-eve-sources-say","20150101","25180","nypd-investigating-threats-kill-officers-on-new-years-eve-sources-say","579026"," NYPD Investigates Threats to Kill Officers on New Year's Eve, Sources Say","<p>NYPD Commissioner Bill Bratton said that 15 arrests have been made related to threats on social media.</p>","0.00","0.00","0.04","0.00","0.75","0.05","0.00","-1","7"
"4","/new-york/story/fordham-tremont/morris-heights/nypd-officer-custody-for-bear-hugging-choking-mta-worker-police-say","20150101","2250","nypd-officer-custody-for-bear-hugging-choking-mta-worker-police-say","579344","NYPD Officer in Custody For Bear-Hugging and Choking MTA Worker, Police Say","<p>Internal Affairs is investigating the officer for the attack, but he has not been charged.</p>","0.00","0.05","0.00","0.00","0.00","0.00","0.05","-1","7"
"6","/new-york/features/on-inside/city-hall-asked-pols-attack-pba-as-mayor-coaxed-unions-meet-sources","20150101","2008","city-hall-asked-pols-attack-pba-as-mayor-coaxed-unions-meet-sources","578882","City Hall Pushed Pols to Attack PBA as Mayor Coaxed Unions To Meet: Sources","<p>Aides to de Blasio asked Democrats to blast Pat Lynch and officers who turned their backs on mayor.</p>","0.00","0.23","0.00","0.00","0.05","0.00","0.05","1","1"
"8","/new-york/story/astoria-long-island-city/astoria/how-get-rid-of-your-christmas-tree-new-york-city","20150101","1645","how-get-rid-of-your-christmas-tree-new-york-city","578890","How to Get Rid of Your Christmas Tree in New York City ","<p>Leave it curbside, turn it into mulch or pay to have someone haul it away.</p>","0.00","0.60","0.60","0.68","0.68","0.53","0.02","-1","7"
"9","/new-york/story/south-bronx/melrose/26-year-old-bronx-man-dies-first-homicide-of-2015","20150101","1428","26-year-old-bronx-man-dies-first-homicide-of-2015","579289","26-Year-Old Bronx Man Dies in First Homicide of 2015","<p>Herb Huntley was shot in the St. Mary&#39;s Park Houses before 3 a.m. Thursday morning, police said.</p>","0.00","0.04","0.00","0.00","0.00","0.00","0.00","1","1"
"10","/new-york/story/jackson-heights-elmhurst/corona/three-dead-lefrak-city-fire-on-new-years-eve","20150101","1200","three-dead-lefrak-city-fire-on-new-years-eve","579278","Three Dead in LeFrak City Fire Sparked by Unattended Stove","<p>Louise Jean-Charles, 59, Nadia Donnay, 39, Napoleon Michel, 69 were killed.</p>","0.00","0.23","0.75","0.04","0.04","0.00","0.04","-1","2"
"13","/new-york/story/borough-park-midwood/kensington/photographer-killed-hit-and-run-was-on-her-way-new-years-concert","20150102","1564","photographer-killed-hit-and-run-was-on-her-way-new-years-concert","579481","Photographer Killed in Hit-and-Run Was on Her Way to New Year's Concert","<p>Guler Ugur-Yaacobi attended the show at St. John the Divine every year, friends said.</p>","0.00","0.00","0.00","0.00","0.00","0.05","0.00","-1","7"
"16","/new-york/story/washington-heights-inwood/hudson-heights/coffeed-takes-over-fort-tryon-parks-new-leaf-restaurant","20150102","1305","coffeed-takes-over-fort-tryon-parks-new-leaf-restaurant","579234","Coffeed Takes Over Fort Tryon Park's New Leaf Restaurant","<p>The New York coffee shop chain focuses on local ingredients and charitable giving.&nbsp;</p>","0.00","0.00","0.00","0.00","0.00","0.13","0.03","-1","7"
"17","/new-york/story/fordham-tremont/morris-heights/nypd-officer-custody-for-bear-hugging-choking-mta-worker-police-say","20150102","1146","nypd-officer-custody-for-bear-hugging-choking-mta-worker-police-say","579344","NYPD Officer in Custody For Bear-Hugging and Choking MTA Worker, Police Say","<p>Internal Affairs is investigating the officer for the attack, but he has not been charged.</p>","0.00","0.05","0.00","0.00","0.00","0.00","0.05","-1","7"
"18","/new-york/story/astoria-long-island-city/astoria/how-get-rid-of-your-christmas-tree-new-york-city","20150102","1129","how-get-rid-of-your-christmas-tree-new-york-city","578890","How to Get Rid of Your Christmas Tree in New York City ","<p>Leave it curbside, turn it into mulch or pay to have someone haul it away.</p>","0.00","0.60","0.60","0.68","0.68","0.53","0.02","-1","7"
"19","/new-york/features/openings-closings/uptown-florist-shop-closes-after-almost-100-years-business","20150102","990","uptown-florist-shop-closes-after-almost-100-years-business","579554","Uptown Florist Shop Closes After Almost 100 Years in Business ","<p>Owner Betty Zafiros cited personal health issues as the reason for the closure.</p>","0.00","0.00","0.00","0.00","0.00","0.13","0.00","-1","7"
"21","/new-york/features/openings-closings/uptown-florist-shop-closes-after-almost-100-years-business","20150103","3938","uptown-florist-shop-closes-after-almost-100-years-business","579554","Uptown Florist Shop Closes After Almost 100 Years in Business ","<p>Owner Betty Zafiros cited personal health issues as the reason for the closure.</p>","0.00","0.00","0.00","0.00","0.00","0.13","0.00","-1","7"
"22","/new-york/story/washington-heights-inwood/hudson-heights/coffeed-takes-over-fort-tryon-parks-new-leaf-restaurant","20150103","2811","coffeed-takes-over-fort-tryon-parks-new-leaf-restaurant","579234","Coffeed Takes Over Fort Tryon Park's New Leaf Restaurant","<p>The New York coffee shop chain focuses on local ingredients and charitable giving.&nbsp;</p>","0.00","0.00","0.00","0.00","0.00","0.13","0.03","-1","7"
"23","/new-york/story/borough-park-midwood/kensington/photographer-killed-hit-and-run-was-on-her-way-new-years-concert","20150103","2376","photographer-killed-hit-and-run-was-on-her-way-new-years-concert","579481","Photographer Killed in Hit-and-Run Was on Her Way to New Year's Concert","<p>Guler Ugur-Yaacobi attended the show at St. John the Divine every year, friends said.</p>","0.00","0.00","0.00","0.00","0.00","0.05","0.00","-1","7"
"25","/new-york/story/bay-ridge-bensonhurst/dyker-heights/nypd-commissioner-asks-officers-be-respectful-as-city-mourns-wenjian-liu","20150103","999","nypd-commissioner-asks-officers-be-respectful-as-city-mourns-wenjian-liu","579621","NYPD Commissioner Asks Officers to Be Respectful as City Mourns Wenjian Liu","<p>Police, grieving relatives and the mayor attended Saturday&#39;s wake for Detective Wenjian Liu in Brooklyn.</p>","0.00","0.23","0.50","0.00","0.05","0.30","0.05","-1","2"
"26","/new-york/story/east-village-lower-east-side/lower-east-side/police-arrest-2-people-after-tense-confrontation-caught-on-video","20150103","926","police-arrest-2-people-after-tense-confrontation-caught-on-video","579567","Police Arrest 2 People After Tense Confrontation Caught on Video","<p>Police arrested two people following an incident that was taped by a Village Voice photographer.</p>","0.00","0.00","0.11","0.11","0.00","0.11","0.00","-1","7"
"29","/new-york/features/holiday-guide-2014","20150103","718","holiday-guide-2014","330073","Second Stop Cafe Converts to Antique Shop Overnight as Owner Sells Building","<p>The cafe quietly closed this month and is a short-term antique store and pop-up bakery.</p>
","0.00","0.00","0.02","0.02","0.00","0.13","0.00","-1","7"
"30","/new-york/features/openings-closings/chemistry-lab-themed-gastropub-opens-bed-stuy","20150103","688","chemistry-lab-themed-gastropub-opens-bed-stuy","579231","Chemistry Lab-Themed Gastropub Opens in Bed-Stuy ","<p>Khemistry Bar debuted on New Year&#39;s Eve with locally sourced and organic ingredients.&nbsp;</p>","0.00","0.00","0.00","0.00","0.00","0.05","0.00","-1","7"
"31","/new-york/features/openings-closings/pie-face-suddenly-closes-nearly-all-its-nyc-locations","20150104","6193","pie-face-suddenly-closes-nearly-all-its-nyc-locations","561303","Pie Face Suddenly Closes Nearly All Its NYC Locations","<p>The Australian cafe&#39;s only remaining NYC location is in Hell&#39;s Kitchen.</p>","0.00","0.20","0.25","0.18","0.00","0.00","0.75","-1","6"
"34","/new-york/story/borough-park-midwood/kensington/photographer-killed-hit-and-run-was-on-her-way-new-years-concert","20150104","1293","photographer-killed-hit-and-run-was-on-her-way-new-years-concert","579481","Photographer Killed in Hit-and-Run Was on Her Way to New Year's Concert","<p>Guler Ugur-Yaacobi attended the show at St. John the Divine every year, friends said.</p>","0.00","0.00","0.00","0.00","0.00","0.05","0.00","-1","7"
"35","/new-york/features/openings-closings/uptown-florist-shop-closes-after-almost-100-years-business","20150104","904","uptown-florist-shop-closes-after-almost-100-years-business","579554","Uptown Florist Shop Closes After Almost 100 Years in Business ","<p>Owner Betty Zafiros cited personal health issues as the reason for the closure.</p>","0.00","0.00","0.00","0.00","0.00","0.13","0.00","-1","7"
"36","/new-york/story/washington-heights-inwood/hudson-heights/coffeed-takes-over-fort-tryon-parks-new-leaf-restaurant","20150104","780","coffeed-takes-over-fort-tryon-parks-new-leaf-restaurant","579234","Coffeed Takes Over Fort Tryon Park's New Leaf Restaurant","<p>The New York coffee shop chain focuses on local ingredients and charitable giving.&nbsp;</p>","0.00","0.00","0.00","0.00","0.00","0.13","0.03","-1","7"
"37","/new-york/features/holiday-guide-2014","20150104","773","holiday-guide-2014","330073","Second Stop Cafe Converts to Antique Shop Overnight as Owner Sells Building","<p>The cafe quietly closed this month and is a short-term antique store and pop-up bakery.</p>
","0.00","0.00","0.02","0.02","0.00","0.13","0.00","-1","7"
"39","/new-york/story/cobble-hill-carroll-gardens-red-hook/cobble-hill/mama-marias-owner-reflects-on-filming-of-kitchen-nightmares","20150104","605","mama-marias-owner-reflects-on-filming-of-kitchen-nightmares","243755","Mama Maria's Owner Reflects on Filming of Kitchen Nightmares","<p>The owner of Mama Maria&#39;s spills the beans about his experience working with Chef Gordon Ramsay.</p>
","0.00","0.08","0.17","0.17","0.08","0.00","0.00","-1","7"
"40","/new-york/story/downtown/civic-center/bobby-shmurdas-gs9-crew-charged-24-shootings-1-murder-investigators","20150104","458","bobby-shmurdas-gs9-crew-charged-24-shootings-1-murder-investigators","576990","Bobby Shmurda's GS9 Crew Charged in 24 Shootings, 1 Murder: Investigators ","<p>Shmurda shot near a crowd outside an East Flatbush barbershop over the summer, prosecutors said.&nbsp;</p>","0.00","0.15","0.00","0.00","0.00","0.00","0.03","1","1"
"41","/new-york/story/murray-hill-gramercy-midtown-east/union-square/video-whole-foods-employees-beating-man-at-union-square","20150105","16538","video-whole-foods-employees-beating-man-at-union-square","579990","VIDEO: Whole Foods Employees Beating Man at Union Square","<p>Video captures a fight between grocery store employees and a man after hours.&nbsp;</p>","0.00","0.10","0.00","0.08","0.00","0.00","0.15","1","6"
"43","/new-york/features/openings-closings/pie-face-suddenly-closes-nearly-all-its-nyc-locations","20150105","3241","pie-face-suddenly-closes-nearly-all-its-nyc-locations","561303","Pie Face Suddenly Closes Nearly All Its NYC Locations","<p>The Australian cafe&#39;s only remaining NYC location is in Hell&#39;s Kitchen.</p>","0.00","0.20","0.25","0.18","0.00","0.00","0.75","-1","6"
"47","/new-york/story/midtown-theater-district/midtown/frigid-temperatures-snow-ice-expected-make-slippery-morning-commute","20150105","1788","frigid-temperatures-snow-ice-expected-make-slippery-morning-commute","579866","Frigid Temperatures, Snow and Ice Expected to Make Slippery Morning Commute","<p>Temperatures are expected to dip to 10 degrees, bringing snow and ice on Tuesday, officials said.</p>","0.00","0.34","0.00","0.00","0.00","0.00","0.01","-1","1"
"48","/new-york/story/borough-park-midwood/kensington/photographer-killed-hit-and-run-was-on-her-way-new-years-concert","20150105","1782","photographer-killed-hit-and-run-was-on-her-way-new-years-concert","579481","Photographer Killed in Hit-and-Run Was on Her Way to New Year's Concert","<p>Guler Ugur-Yaacobi attended the show at St. John the Divine every year, friends said.</p>","0.00","0.00","0.00","0.00","0.00","0.05","0.00","-1","7"
"49","/new-york/story/greenwich-village-soho/soho/from-sewing-coding-improve-yourself-with-these-7-classes","20150105","1636","from-sewing-coding-improve-yourself-with-these-7-classes","579534","From Sewing to Coding, Improve Yourself with These 7 Classes ","<p>Check out these classes if you&#39;re after a new skill in 2015.</p>","0.00","0.00","0.04","0.00","0.00","0.05","0.00","-1","7"
"50","/new-york/features/openings-closings/cafe-specializing-japanese-matcha-tea-opens-west-village","20150105","1473","cafe-specializing-japanese-matcha-tea-opens-west-village","579535","$10 Piece of Toast on Sale at West Village Cafe","<p>Michelle Gardner left her job in finance to open Chalait, fulfilling her dream of owning a cafe.</p>","0.00","0.00","0.00","0.08","0.00","0.00","0.00","-1","7"
"51","/new-york/story/murray-hill-gramercy-midtown-east/union-square/video-whole-foods-employees-beating-man-at-union-square","20150106","49195","video-whole-foods-employees-beating-man-at-union-square","579990","VIDEO: Whole Foods Employees Beating Man at Union Square","<p>Video captures a fight between grocery store employees and a man after hours.&nbsp;</p>","0.00","0.10","0.00","0.08","0.00","0.00","0.15","1","6"
"52","/new-york/story/fresh-meadows-jamaica-estates/pomonok/graffiti-threat-says-nypd-officers-queens-are-next-die-sources-say","20150106","5948","graffiti-threat-says-nypd-officers-queens-are-next-die-sources-say","580086","Graffiti Threat Says NYPD Officers in Queens are 'Next to Die,' Sources Say","<p>&quot;PSA-9 &#39;n&#39; 107 Pct R Next to Die&quot; was painted in a basement at the Pomonok Houses.</p>","0.00","0.75","0.75","0.75","0.19","0.00","0.00","-1","7"
"53","/new-york/story/upper-west-side-morningside-heights/upper-west-side/map-upper-west-side-parks-getting-more-than-12m-upgrades-this-year","20150106","2470","map-upper-west-side-parks-getting-more-than-12m-upgrades-this-year","579152","MAP: Upper West Side Parks Getting More Than $12M in Upgrades This Year","<p>Renovations are on the way to Central Park, Riverside Park and several playgrounds.</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
"54","/new-york/story/bedford-stuyvesant/bed-stuy/unofficial-street-sign-honoring-slain-officers-coming-down-after-complaints","20150106","2204","unofficial-street-sign-honoring-slain-officers-coming-down-after-complaints","580112","Unofficial Street Sign Honoring Slain Officers Coming Down After Complaints","<p>A sign reading &quot;Fallen Officers Way&quot; was placed at the intersection of Tompkins and Myrtle avenues.</p>","0.00","0.23","0.02","0.00","0.00","0.00","0.00","-1","1"
"56","/new-york/features/openings-closings/cafe-specializing-japanese-matcha-tea-opens-west-village","20150106","1835","cafe-specializing-japanese-matcha-tea-opens-west-village","579535","$10 Piece of Toast on Sale at West Village Cafe","<p>Michelle Gardner left her job in finance to open Chalait, fulfilling her dream of owning a cafe.</p>","0.00","0.00","0.00","0.08","0.00","0.00","0.00","-1","7"
"57","/new-york/story/bedford-stuyvesant/bed-stuy/bed-stuys-head-hunter-barbershop-shuts-down-after-nearly-70-years","20150106","1728","bed-stuys-head-hunter-barbershop-shuts-down-after-nearly-70-years","579897","Bed-Stuy's Head Hunter Barbershop Shuts Down After Nearly 70 Years ","<p>Head Hunter Barbershop on Bedford Avenue shut its doors on Dec. 31 due to an increase in rent.</p>","0.00","0.00","0.11","0.00","0.03","0.00","0.00","-1","7"
"60","/new-york/story/upper-east-side-roosevelt-island/upper-east-side/7-things-you-need-know-before-applying-kindergarten","20150106","1570","7-things-you-need-know-before-applying-kindergarten","578372","7 Things You Need to Know Before Applying to Kindergarten","<p>Children who were born in 2010 can apply to kindergarten from Jan. 7 to Feb. 13.</p>","0.00","0.07","0.07","0.03","0.03","0.03","0.00","-1","7"
"61","/new-york/story/fort-greene-dumbo/downtown-brooklyn/tough-mudder-use-tear-gas-newly-designed-obstacle-courses","20150107","181271","tough-mudder-use-tear-gas-newly-designed-obstacle-courses","580121","Tough Mudder to Use 'Tear Gas' in Newly Designed Obstacle Courses ","<p>The fitness group, headquartered in Downtown Brooklyn, is set to announce new 2015 obstacles.</p>","0.00","0.17","0.05","0.05","0.05","0.05","0.09","-1","1"
"62","/new-york/story/bedford-stuyvesant/bed-stuy/unofficial-street-sign-honoring-slain-officers-coming-down-after-complaints","20150107","9924","unofficial-street-sign-honoring-slain-officers-coming-down-after-complaints","580112","Unofficial Street Sign Honoring Slain Officers Coming Down After Complaints","<p>A sign reading &quot;Fallen Officers Way&quot; was placed at the intersection of Tompkins and Myrtle avenues.</p>","0.00","0.23","0.02","0.00","0.00","0.00","0.00","-1","1"
"63","/new-york/story/fresh-meadows-jamaica-estates/pomonok/graffiti-threat-says-nypd-officers-queens-are-next-die-sources-say","20150107","8737","graffiti-threat-says-nypd-officers-queens-are-next-die-sources-say","580086","Graffiti Threat Says NYPD Officers in Queens are 'Next to Die,' Sources Say","<p>&quot;PSA-9 &#39;n&#39; 107 Pct R Next to Die&quot; was painted in a basement at the Pomonok Houses.</p>","0.00","0.75","0.75","0.75","0.19","0.00","0.00","-1","7"
"64","/new-york/story/downtown/civic-center/high-level-employee-manhattan-da-office-accused-of-sex-assault-by-intern","20150107","4179","high-level-employee-manhattan-da-office-accused-of-sex-assault-by-intern","580094","High-Level Employee in Manhattan DA Office Accused of Sex Assault by Intern","<p>DA Cy Vance Jr. asked for a special prosecutor when an intern wouldn&#39;t discuss allegations of assault.</p>","0.00","0.11","0.00","0.00","0.10","0.00","0.13","-1","6"
"65","/new-york/story/bedford-stuyvesant/bed-stuy/bed-stuys-head-hunter-barbershop-shuts-down-after-nearly-70-years","20150107","3276","bed-stuys-head-hunter-barbershop-shuts-down-after-nearly-70-years","579897","Bed-Stuy's Head Hunter Barbershop Shuts Down After Nearly 70 Years ","<p>Head Hunter Barbershop on Bedford Avenue shut its doors on Dec. 31 due to an increase in rent.</p>","0.00","0.00","0.11","0.00","0.03","0.00","0.00","-1","7"
"67","/new-york/story/forest-hills-rego-park-jamaica/forest-hills/pearl-jam-fans-collect-100k-2-months-hoping-lure-band-queens","20150107","1993","pearl-jam-fans-collect-100k-2-months-hoping-lure-band-queens","580134","Pearl Jam Fans Collect $100K in 2 Months Hoping to Lure Band to Queens ","<p>The group is organizing a fundraising event at a Kew Gardens pub this week.</p>","0.00","0.00","0.18","0.10","0.18","0.10","0.18","-1","7"
"68","/new-york/features/apartmentality/10-trends-for-nycs-office-space-2015","20150107","1782","10-trends-for-nycs-office-space-2015","578341","10 Trends for NYC's Office Space in 2015","<p>Tech will still be a big player in the office market, and spaces will reflect its culture of free lunch.</p>","0.00","0.05","0.05","0.17","0.05","0.03","0.05","-1","7"
"69","/new-york/story/downtown/civic-center/here-are-words-mayor-bill-de-blasio-said-most-often-2014","20150107","1530","here-are-words-mayor-bill-de-blasio-said-most-often-2014","579147","Here Are the Words Mayor Bill de Blasio Said Most Often in 2014","<p>The mayor&#39;s most-mentioned words last year included &quot;city&quot; and &quot;people.&quot;</p>","0.00","0.23","0.11","0.11","0.00","0.11","0.00","-1","1"
"70","/new-york/story/murray-hill-gramercy-midtown-east/stuy-town/stuy-town-man-stabbed-paralyzed-by-man-he-met-on-craigslist-police-say","20150107","1396","stuy-town-man-stabbed-paralyzed-by-man-he-met-on-craigslist-police-say","580187","Stuy Town Man Stabbed and Paralyzed by Man He Met on Craigslist, Police Say","<p>A 70-year-old Stuy Town resident was stabbed in the neck and robbed by Arpad West, 21, police said.</p>","0.00","0.00","0.15","0.00","0.00","0.00","0.00","-1","7"
"71","/new-york/story/fort-greene-dumbo/downtown-brooklyn/tough-mudder-use-tear-gas-newly-designed-obstacle-courses","20150108","24449","tough-mudder-use-tear-gas-newly-designed-obstacle-courses","580121","Tough Mudder to Use 'Tear Gas' in Newly Designed Obstacle Courses ","<p>The fitness group, headquartered in Downtown Brooklyn, is set to announce new 2015 obstacles.</p>","0.00","0.17","0.05","0.05","0.05","0.05","0.09","-1","1"
"73","/new-york/story/harlem/central-harlem/harlem-video-game-lets-you-fight-as-thurgood-marshall-duke-ellington","20150108","4817","harlem-video-game-lets-you-fight-as-thurgood-marshall-duke-ellington","580076","Harlem Video Game Lets You Fight As Thurgood Marshall and Duke Ellington","<p>The game, Hastings Paradise Harlem Renaissance, features historical figures from the Harlem Renaissance.</p>","0.00","0.00","0.00","0.08","0.00","0.00","0.15","-1","7"
"74","/new-york/features/on-inside/bratton-dangerously-close-getting-nypd-backs-turned-on-him-sources","20150108","3372","bratton-dangerously-close-getting-nypd-backs-turned-on-him-sources","580544","Bratton 'Dangerously' Close to Getting NYPD Backs Turned on Him: Sources","<p>NYPD rank-and-file anger at Mayor de Blasio could spill over onto Commissioner Bratton, sources say.</p>","0.00","0.02","0.00","0.00","0.75","0.00","0.00","-1","4"
"75","/new-york/story/bedford-stuyvesant/bed-stuy/unofficial-street-sign-honoring-slain-officers-coming-down-after-complaints","20150108","2881","unofficial-street-sign-honoring-slain-officers-coming-down-after-complaints","580112","Unofficial Street Sign Honoring Slain Officers Coming Down After Complaints","<p>A sign reading &quot;Fallen Officers Way&quot; was placed at the intersection of Tompkins and Myrtle avenues.</p>","0.00","0.23","0.02","0.00","0.00","0.00","0.00","-1","1"
"78","/new-york/story/downtown/financial-district/cruise-ship-on-land-bringing-bowling-movies-historic-23-wall-st","20150108","2532","cruise-ship-on-land-bringing-bowling-movies-historic-23-wall-st","580688","'Cruise Ship on Land' Bringing Bowling and Movies to Historic 23 Wall St.","<p>Latitude 360, a restaurant, bowling alley, theater and arcade, is slated to open in the vacant building.</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
"79","/new-york/story/chelsea-hells-kitchen/hells-kitchen-clinton/free-kayaking-programs-2-ton-dock-stolen-from-hudson-river-pier","20150108","2246","free-kayaking-programs-2-ton-dock-stolen-from-hudson-river-pier","580380","Free Kayaking Program's 2-Ton Dock Stolen from Hudson River Pier","<p>Manhattan Community Boathouse is raising $30,000 to replace the dock at Pier 96, which disappeared.</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
"80","/new-york/story/fresh-meadows-jamaica-estates/pomonok/graffiti-threat-says-nypd-officers-queens-are-next-die-sources-say","20150108","1958","graffiti-threat-says-nypd-officers-queens-are-next-die-sources-say","580086","Graffiti Threat Says NYPD Officers in Queens are 'Next to Die,' Sources Say","<p>&quot;PSA-9 &#39;n&#39; 107 Pct R Next to Die&quot; was painted in a basement at the Pomonok Houses.</p>","0.00","0.75","0.75","0.75","0.19","0.00","0.00","-1","7"
"81","/new-york/story/midtown-theater-district/midtown/t-shirts-showing-lady-liberty-with-kim-kardashians-butt-hit-midtown","20150109","3645","t-shirts-showing-lady-liberty-with-kim-kardashians-butt-hit-midtown","580879","T-Shirts Showing Lady Liberty With Kim Kardashian's Butt Hit Midtown","<p>A new T-shirt depicts the Statue of Liberty in a Kim Kardashian pose balancing Champagne on her behind.</p>","0.00","0.00","0.00","0.00","0.03","0.05","0.03","-1","7"
"83","/new-york/features/on-inside/bratton-dangerously-close-getting-nypd-backs-turned-on-him-sources","20150109","2700","bratton-dangerously-close-getting-nypd-backs-turned-on-him-sources","580544","Bratton 'Dangerously' Close to Getting NYPD Backs Turned on Him: Sources","<p>NYPD rank-and-file anger at Mayor de Blasio could spill over onto Commissioner Bratton, sources say.</p>","0.00","0.02","0.00","0.00","0.75","0.00","0.00","-1","4"
"84","/new-york/story/fort-greene-dumbo/downtown-brooklyn/tough-mudder-use-tear-gas-newly-designed-obstacle-courses","20150109","2680","tough-mudder-use-tear-gas-newly-designed-obstacle-courses","580121","Tough Mudder to Use 'Tear Gas' in Newly Designed Obstacle Courses ","<p>The fitness group, headquartered in Downtown Brooklyn, is set to announce new 2015 obstacles.</p>","0.00","0.17","0.05","0.05","0.05","0.05","0.09","-1","1"
"85","/new-york/story/upper-west-side-morningside-heights/upper-west-side/frederick-douglass-tenants-sue-nycha-over-rats-mold-leaks","20150109","1294","frederick-douglass-tenants-sue-nycha-over-rats-mold-leaks","580905","Frederick Douglass Tenants Sue NYCHA Over Rats, Mold and Leaks","<p>Tenants are tired of years of delays and say the &quot;deplorable conditions&quot; must be repaired immediately.&nbsp;</p>","0.00","0.90","0.11","0.00","0.05","0.00","0.05","1","1"
"86","/new-york/features/get-out-do-this/8-things-do-this-weekend-new-york-city","20150109","1265","8-things-do-this-weekend-new-york-city","584335","8 Things to Do This Weekend in New York City","<p>Hit the snow in Central Park and check out the Morgan&rsquo;s new exhibition, &quot;Lincoln Speaks.&quot;</p>","0.00","0.23","0.04","0.04","0.04","0.05","0.03","-1","1"
"87","/new-york/story/williamsburg-greenpoint-bushwick/williamsburg/burglaries-spike-williamsburg-as-residents-leave-doors-unlocked-nypd","20150109","1179","burglaries-spike-williamsburg-as-residents-leave-doors-unlocked-nypd","580715","Burglaries Spike in Williamsburg as Residents Leave Doors Unlocked: NYPD ","<p>Burglaries in Williamsburg and Greenpoint went up by nearly 24 percent in 2014.</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
"92","/new-york/features/holiday-guide-2014","20150110","531","holiday-guide-2014","330073","Second Stop Cafe Converts to Antique Shop Overnight as Owner Sells Building","<p>The cafe quietly closed this month and is a short-term antique store and pop-up bakery.</p>
","0.00","0.00","0.02","0.02","0.00","0.13","0.00","-1","7"
"102","/new-york/features/holiday-guide-2014","20150111","570","holiday-guide-2014","330073","Second Stop Cafe Converts to Antique Shop Overnight as Owner Sells Building","<p>The cafe quietly closed this month and is a short-term antique store and pop-up bakery.</p>
","0.00","0.00","0.02","0.02","0.00","0.13","0.00","-1","7"
"112","/new-york/features/holiday-guide-2014","20150112","759","holiday-guide-2014","330073","Second Stop Cafe Converts to Antique Shop Overnight as Owner Sells Building","<p>The cafe quietly closed this month and is a short-term antique store and pop-up bakery.</p>
","0.00","0.00","0.02","0.02","0.00","0.13","0.00","-1","7"
"123","/new-york/features/holiday-guide-2014","20150113","728","holiday-guide-2014","330073","Second Stop Cafe Converts to Antique Shop Overnight as Owner Sells Building","<p>The cafe quietly closed this month and is a short-term antique store and pop-up bakery.</p>
","0.00","0.00","0.02","0.02","0.00","0.13","0.00","-1","7"
"133","/new-york/features/holiday-guide-2014","20150114","735","holiday-guide-2014","330073","Second Stop Cafe Converts to Antique Shop Overnight as Owner Sells Building","<p>The cafe quietly closed this month and is a short-term antique store and pop-up bakery.</p>
","0.00","0.00","0.02","0.02","0.00","0.13","0.00","-1","7"
"144","/new-york/features/holiday-guide-2014","20150115","690","holiday-guide-2014","330073","Second Stop Cafe Converts to Antique Shop Overnight as Owner Sells Building","<p>The cafe quietly closed this month and is a short-term antique store and pop-up bakery.</p>
","0.00","0.00","0.02","0.02","0.00","0.13","0.00","-1","7"
"155","/new-york/features/holiday-guide-2014","20150116","666","holiday-guide-2014","330073","Second Stop Cafe Converts to Antique Shop Overnight as Owner Sells Building","<p>The cafe quietly closed this month and is a short-term antique store and pop-up bakery.</p>
","0.00","0.00","0.02","0.02","0.00","0.13","0.00","-1","7"
"164","/new-york/features/holiday-guide-2014","20150117","527","holiday-guide-2014","330073","Second Stop Cafe Converts to Antique Shop Overnight as Owner Sells Building","<p>The cafe quietly closed this month and is a short-term antique store and pop-up bakery.</p>
","0.00","0.00","0.02","0.02","0.00","0.13","0.00","-1","7"
"172","/new-york/features/holiday-guide-2014","20150118","791","holiday-guide-2014","330073","Second Stop Cafe Converts to Antique Shop Overnight as Owner Sells Building","<p>The cafe quietly closed this month and is a short-term antique store and pop-up bakery.</p>
","0.00","0.00","0.02","0.02","0.00","0.13","0.00","-1","7"
"182","/new-york/features/holiday-guide-2014","20150119","774","holiday-guide-2014","330073","Second Stop Cafe Converts to Antique Shop Overnight as Owner Sells Building","<p>The cafe quietly closed this month and is a short-term antique store and pop-up bakery.</p>
","0.00","0.00","0.02","0.02","0.00","0.13","0.00","-1","7"
"195","/new-york/features/holiday-guide-2014","20150120","851","holiday-guide-2014","330073","Second Stop Cafe Converts to Antique Shop Overnight as Owner Sells Building","<p>The cafe quietly closed this month and is a short-term antique store and pop-up bakery.</p>
","0.00","0.00","0.02","0.02","0.00","0.13","0.00","-1","7"
"205","/new-york/features/holiday-guide-2014","20150121","900","holiday-guide-2014","330073","Second Stop Cafe Converts to Antique Shop Overnight as Owner Sells Building","<p>The cafe quietly closed this month and is a short-term antique store and pop-up bakery.</p>
","0.00","0.00","0.02","0.02","0.00","0.13","0.00","-1","7"
"212","/new-york/features/holiday-guide-2014","20150122","1020","holiday-guide-2014","330073","Second Stop Cafe Converts to Antique Shop Overnight as Owner Sells Building","<p>The cafe quietly closed this month and is a short-term antique store and pop-up bakery.</p>
","0.00","0.00","0.02","0.02","0.00","0.13","0.00","-1","7"
